Blocks,Block,Current,Height,,,,,,,,
2810,0,6046,4396,,,,,,,,
2811,1,6051,4398,,,,,,,,
2812,2,6057,4399,,,,,,,,
2813,3,6063,4401,,,,,,,,
2814,4,6070,4401,,,,,,,,
2815,0,6074,4402,,,,,,,,
2816,1,6079,4404,,,,,,,,
2817,2,6085,4405,,,,,,,,
2818,3,6091,4407,,,,,,,,
2819,4,6095,4409,,,,,,,,
2820,0,6099,4410,,,,,,,,
2821,1,6103,4413,,,,,,,,
2822,2,6108,4415,,,,,,,,
2823,3,6117,4415,,,,,,,,
2824,4,6122,4416,,,,,,,,
2825,0,6127,4416,,,,,,,,
2826,1,6131,4419,,,,,,,,
2827,2,6135,4422,,,,,,,,
2828,3,6141,4424,,,,,,,,
2829,4,6153,4424,,,,,,,,
2830,0,6159,4424,,,,,,,,
2831,1,6164,4426,,,,,,,,
2832,2,6168,4429,,,,,,,,
2833,3,6178,4429,,,,,,,,
2834,4,6184,4429,,,,,,,,
2835,0,6188,4430,,,,,,,,
2836,1,6192,4433,,,,,,,,
2837,2,6196,4436,,,,,,,,
2838,3,6202,4438,,,,,,,,
2839,4,6206,4440,,,,,,,,
2840,0,6210,4441,,,,,,,,
2841,1,6214,4444,,,,,,,,
2842,2,6219,4446,,,,,,,,
2843,3,6235,4446,,,,,,,,
2844,4,6239,4448,,,,,,,,
2845,0,6243,4449,,,,,,,,
2846,1,6247,4452,,,,,,,,
2847,2,6251,4455,,,,,,,,
2848,3,6257,4457,,,,,,,,
2849,4,6261,4459,,,,,,,,
2850,0,6265,4460,,,,,,,,
2851,1,6269,4463,,,,,,,,
2852,2,6274,4465,,,,,,,,
2853,3,6280,4467,,,,,,,,
2854,4,6288,4467,,,,,,,,
2855,0,6294,4467,,,,,,,,
2856,1,6298,4470,,,,,,,,
2857,2,6302,4473,,,,,,,,
2858,3,6308,4475,,,,,,,,
2859,4,6316,4475,,,,,,,,
2860,0,6320,4476,,,,,,,,
2861,1,6324,4479,,,,,,,,
2862,2,6329,4481,,,,,,,,
2863,3,6335,4483,,,,,,,,
2864,4,6341,4483,,,,,,,,
2865,0,6345,4484,,,,,,,,
2866,1,6349,4487,,,,,,,,
2867,2,6354,4489,,,,,,,,
2868,3,6361,4490,,,,,,,,
2869,4,6365,4492,,,,,,,,
2870,0,6372,4492,,,,,,,,
2871,1,6378,4493,,,,,,,,
2872,2,6382,4496,,,,,,,,
2873,3,6386,4500,,,,,,,,
2874,4,6390,4502,,,,,,,,
2875,0,6404,4502,,,,,,,,
2876,1,6409,4504,,,,,,,,
2877,2,6414,4506,,,,,,,,
2878,3,6420,4508,,,,,,,,
2879,4,6424,4510,,,,,,,,
2880,0,6428,4511,,,,,,,,
2881,1,6433,4513,,,,,,,,
2882,2,6437,4516,,,,,,,,
2883,3,6443,4518,,,,,,,,
2884,4,6454,4518,,,,,,,,
2885,0,6458,4519,,,,,,,,
2886,1,6462,4522,,,,,,,,
2887,2,6466,4525,,,,,,,,
2888,3,6472,4527,,,,,,,,
2889,4,6478,4527,,,,,,,,
2890,0,6482,4528,,,,,,,,
2891,1,6486,4531,,,,,,,,
2892,2,6490,4534,,,,,,,,
2893,3,6496,4536,,,,,,,,
2894,4,6508,4536,,,,,,,,
2895,0,6512,4537,,,,,,,,
2896,1,6517,4539,,,,,,,,
2897,2,6521,4542,,,,,,,,
2898,3,6530,4542,,,,,,,,
2899,4,6534,4544,,,,,,,,
2900,0,6538,4545,,,,,,,,
2901,1,6542,4548,,,,,,,,
2902,2,6546,4551,,,,,,,,
2903,3,6552,4553,,,,,,,,
2904,4,6562,4553,,,,,,,,
2905,0,6566,4554,,,,,,,,
2906,1,6571,4556,,,,,,,,
2907,2,6576,4558,,,,,,,,
2908,3,6582,4560,,,,,,,,
2909,4,6586,4562,,,,,,,,
2910,0,6590,4563,,,,,,,,
2911,1,6594,4566,,,,,,,,
2912,2,6599,4568,,,,,,,,
2913,3,6606,4569,,,,,,,,
2914,4,6611,4570,,,,,,,,
2915,0,6615,4571,,,,,,,,
2916,1,6619,4574,,,,,,,,
2917,2,6626,4574,,,,,,,,
2918,3,6632,4576,,,,,,,,
2919,4,6640,4576,,,,,,,,
2920,0,6644,4577,,,,,,,,
2921,1,6648,4580,,,,,,,,
2922,2,6653,4582,,,,,,,,
2923,3,6660,4583,,,,,,,,
2924,4,6664,4585,,,,,,,,
2925,0,6668,4586,,,,,,,,
2926,1,6673,4588,,,,,,,,
2927,2,6679,4589,,,,,,,,
2928,3,6695,4589,,,,,,,,
2929,4,6701,4589,,,,,,,,
2930,0,6706,4589,,,,,,,,
2931,1,6710,4592,,,,,,,,
2932,2,6717,4592,,,,,,,,
2933,3,6721,4596,,,,,,,,
2934,4,6731,4596,,,,,,,,
2935,0,6739,4596,,,,,,,,
2936,1,6744,4598,,,,,,,,
2937,2,6748,4601,,,,,,,,
2938,3,6754,4603,,,,,,,,
2939,4,6758,4605,,,,,,,,
2940,0,6766,4605,,,,,,,,
2941,1,6773,4605,,,,,,,,
2942,2,6777,4608,,,,,,,,
2943,3,6785,4608,,,,,,,,
2944,4,6789,4610,,,,,,,,
2945,0,6795,4610,,,,,,,,
2946,1,6800,4612,,,,,,,,
2947,2,6806,4613,,,,,,,,
2948,3,6811,4616,,,,,,,,
2949,4,6820,4616,,,,,,,,
2950,0,6824,4617,,,,,,,,
2951,1,6828,4620,,,,,,,,
2952,2,6832,4623,,,,,,,,
2953,3,6836,4627,,,,,,,,
2954,4,6840,4629,,,,,,,,
2955,0,6844,4630,,,,,,,,
2956,1,6848,4633,,,,,,,,
2957,2,6853,4635,,,,,,,,
2958,3,6871,4635,,,,,,,,
2959,4,6877,4635,,,,,,,,
2960,0,6881,4636,,,,,,,,
2961,1,6885,4639,,,,,,,,
2962,2,6890,4641,,,,,,,,
2963,3,6900,4641,,,,,,,,
2964,4,6904,4643,,,,,,,,
2965,0,6908,4644,,,,,,,,
2966,1,6912,4647,,,,,,,,
2967,2,6917,4649,,,,,,,,
2968,3,6921,4653,,,,,,,,
2969,4,6934,4653,,,,,,,,
2970,0,6944,4653,,,,,,,,
2971,1,6953,4653,,,,,,,,
2972,2,6957,4656,,,,,,,,
2973,3,6963,4658,,,,,,,,
2974,4,6967,4660,,,,,,,,
2975,0,6971,4661,,,,,,,,
2976,1,6975,4664,,,,,,,,
2977,2,6982,4664,,,,,,,,
2978,3,6986,4668,,,,,,,,
2979,4,6990,4670,,,,,,,,
2980,0,6994,4671,,,,,,,,
2981,1,6998,4674,,,,,,,,
2982,2,7003,4676,,,,,,,,
2983,3,7007,4680,,,,,,,,
2984,4,7011,4682,,,,,,,,
2985,0,7015,4683,,,,,,,,
2986,1,7019,4686,,,,,,,,
2987,2,7023,4689,,,,,,,,
2988,3,7027,4693,,,,,,,,
2989,4,7037,4693,,,,,,,,
2990,0,7041,4694,,,,,,,,
2991,1,7045,4697,,,,,,,,
2992,2,7049,4700,,,,,,,,
2993,3,7055,4702,,,,,,,,
2994,4,7067,4702,,,,,,,,
2995,0,7077,4702,,,,,,,,
2996,1,7081,4705,,,,,,,,
2997,2,7093,4705,,,,,,,,
2998,3,7105,4705,,,,,,,,
2999,4,7109,4707,,,,,,,,
3000,0,7120,4707,,,,,,,,
3001,1,7124,4710,,,,,,,,
3002,2,7137,4710,,,,,,,,
3003,3,7149,4710,,,,,,,,
3004,4,7154,4711,,,,,,,,
3005,0,7158,4712,,,,,,,,
3006,1,7162,4715,,,,,,,,
3007,2,7166,4718,,,,,,,,
3008,3,7170,4722,,,,,,,,
3009,4,7174,4724,,,,,,,,
3010,0,7178,4725,,,,,,,,
3011,1,7182,4728,,,,,,,,
3012,2,7186,4731,,,,,,,,
3013,3,7196,4731,,,,,,,,
3014,4,7202,4731,,,,,,,,
3015,0,7206,4732,,,,,,,,
3016,1,7211,4734,,,,,,,,
3017,2,7215,4737,,,,,,,,
3018,3,7223,4737,,,,,,,,
3019,4,7229,4737,,,,,,,,
3020,0,7233,4738,,,,,,,,
3021,1,7238,4740,,,,,,,,
3022,2,7244,4741,,,,,,,,
3023,3,7250,4743,,,,,,,,
3024,4,7258,4743,,,,,,,,
3025,0,7262,4744,,,,,,,,
3026,1,7266,4747,,,,,,,,
3027,2,7271,4749,,,,,,,,
3028,3,7280,4749,,,,,,,,
3029,4,7285,4750,,,,,,,,
3030,0,7289,4751,,,,,,,,
3031,1,7293,4754,,,,,,,,
3032,2,7298,4756,,,,,,,,
3033,3,7304,4758,,,,,,,,
3034,4,7310,4758,,,,,,,,
3035,0,7314,4759,,,,,,,,
3036,1,7319,4761,,,,,,,,
3037,2,7324,4763,,,,,,,,
3038,3,7330,4765,,,,,,,,
3039,4,7336,4765,,,,,,,,
3040,0,7340,4766,,,,,,,,
3041,1,7344,4769,,,,,,,,
3042,2,7348,4772,,,,,,,,
3043,3,7364,4772,,,,,,,,
3044,4,7374,4772,,,,,,,,
3045,0,7378,4773,,,,,,,,
3046,1,7382,4776,,,,,,,,
3047,2,7387,4778,,,,,,,,
3048,3,7393,4780,,,,,,,,
3049,4,7397,4782,,,,,,,,
3050,0,7401,4783,,,,,,,,
3051,1,7405,4786,,,,,,,,
3052,2,7409,4789,,,,,,,,
3053,3,7413,4793,,,,,,,,
3054,4,7427,4793,,,,,,,,
3055,0,7431,4794,,,,,,,,
3056,1,7435,4797,,,,,,,,
3057,2,7439,4800,,,,,,,,
3058,3,7467,4800,,,,,,,,
3059,4,7475,4800,,,,,,,,
3060,0,7481,4800,,,,,,,,
3061,1,7486,4802,,,,,,,,
3062,2,7490,4805,,,,,,,,
3063,3,7496,4807,,,,,,,,
3064,4,7513,4807,,,,,,,,
3065,0,7517,4808,,,,,,,,
3066,1,7521,4811,,,,,,,,
3067,2,7526,4813,,,,,,,,
3068,3,7532,4815,,,,,,,,
3069,4,7543,4815,,,,,,,,
3070,0,7547,4816,,,,,,,,
3071,1,7551,4819,,,,,,,,
3072,2,7555,4822,,,,,,,,
3073,3,7561,4824,,,,,,,,
3074,4,7569,4824,,,,,,,,
3075,0,7573,4825,,,,,,,,
3076,1,7578,4827,,,,,,,,
3077,2,7582,4830,,,,,,,,
3078,3,7588,4832,,,,,,,,
3079,4,7592,4834,,,,,,,,
3080,0,7596,4835,,,,,,,,
3081,1,7601,4837,,,,,,,,
3082,2,7607,4838,,,,,,,,
3083,3,7633,4838,,,,,,,,
3084,4,7638,4839,,,,,,,,
3085,0,7642,4840,,,,,,,,
3086,1,7646,4843,,,,,,,,
3087,2,7651,4845,,,,,,,,
3088,3,7657,4847,,,,,,,,
3089,4,7665,4847,,,,,,,,
3090,0,7671,4847,,,,,,,,
3091,1,7675,4850,,,,,,,,
3092,2,7680,4852,,,,,,,,
3093,3,7684,4856,,,,,,,,
3094,4,7694,4856,,,,,,,,
3095,0,7702,4856,,,,,,,,
3096,1,7709,4856,,,,,,,,
3097,2,7713,4859,,,,,,,,
3098,3,7717,4863,,,,,,,,
3099,4,7728,4863,,,,,,,,
3100,0,7732,4864,,,,,,,,
3101,1,7736,4867,,,,,,,,
3102,2,7740,4870,,,,,,,,
3103,3,7746,4872,,,,,,,,
3104,4,7750,4874,,,,,,,,
3105,0,7754,4875,,,,,,,,
3106,1,7758,4878,,,,,,,,
3107,2,7762,4881,,,,,,,,
3108,3,7766,4885,,,,,,,,
3109,4,7791,4885,,,,,,,,
3110,0,7795,4886,,,,,,,,
3111,1,7799,4889,,,,,,,,
3112,2,7804,4891,,,,,,,,
3113,3,7810,4893,,,,,,,,
3114,4,7818,4893,,,,,,,,
3115,0,7822,4894,,,,,,,,
3116,1,7827,4896,,,,,,,,
3117,2,7832,4898,,,,,,,,
3118,3,7840,4898,,,,,,,,
3119,4,7844,4900,,,,,,,,
3120,0,7850,4900,,,,,,,,
3121,1,7855,4902,,,,,,,,
3122,2,7859,4905,,,,,,,,
3123,3,7877,4905,,,,,,,,
3124,4,7883,4905,,,,,,,,
3125,0,7887,4906,,,,,,,,
3126,1,7891,4909,,,,,,,,
3127,2,7896,4911,,,,,,,,
3128,3,7902,4913,,,,,,,,
3129,4,7906,4915,,,,,,,,
3130,0,7910,4916,,,,,,,,
3131,1,7914,4919,,,,,,,,
3132,2,7918,4922,,,,,,,,
3133,3,7935,4922,,,,,,,,
3134,4,7939,4924,,,,,,,,
3135,0,7947,4924,,,,,,,,
3136,1,7952,4926,,,,,,,,
3137,2,7956,4929,,,,,,,,
3138,3,7968,4929,,,,,,,,
3139,4,7974,4929,,,,,,,,
3140,0,7978,4930,,,,,,,,
3141,1,7982,4933,,,,,,,,
3142,2,7986,4936,,,,,,,,
3143,3,7996,4936,,,,,,,,
3144,4,8002,4936,,,,,,,,
3145,0,8006,4937,,,,,,,,
3146,1,8010,4940,,,,,,,,
3147,2,8014,4943,,,,,,,,
3148,3,8020,4945,,,,,,,,
3149,4,8033,4945,,,,,,,,
3150,0,8037,4946,,,,,,,,
3151,1,8042,4948,,,,,,,,
3152,2,8048,4949,,,,,,,,
3153,3,8054,4951,,,,,,,,
3154,4,8061,4951,,,,,,,,
3155,0,8065,4952,,,,,,,,
3156,1,8069,4955,,,,,,,,
3157,2,8073,4958,,,,,,,,
3158,3,8079,4960,,,,,,,,
3159,4,8083,4962,,,,,,,,
3160,0,8087,4963,,X---,,,,,,
3161,1,8091,4966,,,,,,,,
3162,2,8095,4969,,,,,,,,
3163,3,8101,4971,,,,,,,,
3164,4,8105,4973,,,,,,,,
3165,0,8109,4974,,,,,,,,
3166,1,8114,4976,,,,,,,,
3167,2,8120,4977,,,,,,,,
3168,3,8126,4979,,,,,,,,
3169,4,8134,4979,,,,,,,,
3170,0,8138,4980,,,,,,,,
3171,1,8143,4982,,,,,,,,
3172,2,8148,4984,,,,,,,,
3173,3,8152,4988,,,,,,,,
3174,4,8156,4990,,,,,,,,
3175,0,8160,4991,,,,,,,,
3176,1,8164,4994,,,,,,,,
3177,2,8169,4996,,,,,,,,
3178,3,8175,4998,,,,,,,,
3179,4,8183,4998,,,,,,,,
3180,0,8187,4999,,,,,,,,
3181,1,8191,5002,,,,,,,,
3182,2,8195,5005,,,,,,,,
3183,3,8201,5007,,,,,,,,
3184,4,8207,5007,,,,,,,,
3185,0,8211,5008,,,,,,,,
3186,1,8215,5011,,,,,,,,
3187,2,8219,5014,,,,,,,,
3188,3,8225,5016,,,,,,,,
3189,4,8231,5016,,,,,,,,
3190,0,8235,5017,,,,,,,,
3191,1,8239,5020,,,,,,,,
3192,2,8246,5020,,,,,,,,
3193,3,8251,5023,,,,,,,,
3194,4,8255,5025,,,,,,,,
3195,0,8264,5025,,,,,,,,
3196,1,8272,5025,,,,,,,,
3197,2,8277,5027,,,,,,,,
3198,3,8283,5029,,,,,,,,
3199,4,8287,5031,,,,,,,,
3200,0,8291,5032,,,,,,,,
3201,1,8296,5034,,,,,,,,
3202,2,8301,5036,,,,,,,,
3203,3,8307,5038,,,,,,,,
3204,4,8313,5038,,,,,,,,
3205,0,8317,5039,,,,,,,,
3206,1,8322,5041,,,,,,,,
3207,2,8326,5044,,,,,,,,
3208,3,8330,5048,,,,,,,,
3209,4,8343,5048,,,,,,,,
3210,0,8347,5049,,,,,,,,
3211,1,8351,5052,,,,,,,,
3212,2,8358,5052,,,,,,,,
3213,3,8362,5056,,,,,,,,
3214,4,8370,5056,,,,,,,,
3215,0,8376,5056,,,,,,,,
3216,1,8381,5058,,,,,,,,
3217,2,8385,5061,,,,,,,,
3218,3,8395,5061,,,,,,,,
3219,4,8401,5061,,,,,,,,
3220,0,8405,5062,,,,,,,,
3221,1,8410,5064,,,,,,,,
3222,2,8415,5066,,,,,,,,
3223,3,8421,5068,,,,,,,,
3224,4,8430,5068,,,,,,,,
3225,0,8434,5069,,,,,,,,
3226,1,8438,5072,,,,,,,,
3227,2,8442,5075,,,,,,,,
3228,3,8456,5075,,,,,,,,
3229,4,8466,5075,,,,,,,,
3230,0,8470,5076,,,,,,,,
3231,1,8474,5079,,,,,,,,
3232,2,8478,5082,,,,,,,,
3233,3,8488,5082,,,,,,,,
3234,4,8496,5082,,,,,,,,
3235,0,8500,5083,,,,,,,,
3236,1,8504,5086,,,,,,,,
3237,2,8508,5089,,,,,,,,
3238,3,8530,5089,,,,,,,,
3239,4,8536,5089,,,,,,,,
3240,0,8540,5090,,,,,,,,
3241,1,8545,5092,,,,,,,,
3242,2,8550,5094,,,,,,,,
3243,3,8556,5096,,,,,,,,
3244,4,8564,5096,,,,,,,,
3245,0,8568,5097,,,,,,,,
3246,1,8572,5100,,,,,,,,
3247,2,8577,5102,,,,,,,,
3248,3,8581,5106,,,,,,,,
3249,4,8585,5108,,,,,,,,
3250,0,8589,5109,,,,,,,,
3251,1,8593,5112,,,,,,,,
3252,2,8597,5115,,,,,,,,
3253,3,8603,5117,,,,,,,,
3254,4,8607,5119,,,,,,,,
3255,0,8611,5120,,,,,,,,
3256,1,8615,5123,,,,,,,,
3257,2,8620,5125,,,,,,,,
3258,3,8640,5125,,,,,,,,
3259,4,8646,5125,,,,,,,,
3260,0,8650,5126,,,,,,,,
3261,1,8654,5129,,,,,,,,
3262,2,8661,5129,,,,,,,,
3263,3,8665,5133,,,,,,,,
3264,4,8675,5133,,,,,,,,
3265,0,8683,5133,,,,,,,,
3266,1,8688,5135,,,,,,,,
3267,2,8693,5137,,,,,,,,
3268,3,8699,5139,,,,,,,,
3269,4,8708,5139,,,,,,,,
3270,0,8712,5140,,,,,,,,
3271,1,8716,5143,,,,,,,,
3272,2,8720,5146,,,,,,,,
3273,3,8726,5148,,,,,,,,
3274,4,8734,5148,,,,,,,,
3275,0,8738,5149,,,,,,,,
3276,1,8742,5152,,,,,,,,
3277,2,8746,5155,,,,,,,,
3278,3,8756,5155,,,,,,,,
3279,4,8762,5155,,,,,,,,
3280,0,8766,5156,,,,,,,,
3281,1,8771,5158,,,,,,,,
3282,2,8777,5159,,,,,,,,
3283,3,8783,5161,,,,,,,,
3284,4,8789,5161,,,,,,,,
3285,0,8793,5162,,,,,,,,
3286,1,8801,5162,,,,,,,,
3287,2,8805,5165,,,,,,,,
3288,3,8809,5169,,,,,,,,
3289,4,8819,5169,,,,,,,,
3290,0,8823,5170,,,,,,,,
3291,1,8827,5173,,,,,,,,
3292,2,8832,5175,,,,,,,,
3293,3,8836,5179,,,,,,,,
3294,4,8846,5179,,,,,,,,
3295,0,8856,5179,,,,,,,,
3296,1,8861,5181,,,,,,,,
3297,2,8865,5184,,,,,,,,
3298,3,8879,5184,,,,,,,,
3299,4,8893,5184,,,,,,,,
3300,0,8903,5184,,,,,,,,
3301,1,8908,5186,,,,,,,,
3302,2,8919,5186,,,,,,,,
3303,3,8929,5186,,,,,,,,
3304,4,8933,5188,,,,,,,,
3305,0,8937,5189,,,,,,,,
3306,1,8942,5191,,,,,,,,
3307,2,8946,5194,,,,,,,,
3308,3,8955,5194,,,,,,,,
3309,4,8961,5194,,,,,,,,
3310,0,8965,5195,,,,,,,,
3311,1,8969,5198,,,,,,,,
3312,2,8973,5201,,,,,,,,
3313,3,8977,5205,,,,,,,,
3314,4,8987,5205,,,,,,,,
3315,0,8991,5206,,,,,,,,
3316,1,8995,5209,,,,,,,,
3317,2,9002,5209,,,,,,,,
3318,3,9008,5211,,,,,,,,
3319,4,9012,5213,,,,,,,,
3320,0,9020,5213,,,,,,,,
3321,1,9024,5216,,,,,,,,
3322,2,9028,5219,,,,,,,,
3323,3,9041,5219,,,,,,,,
3324,4,9047,5219,,,,,,,,
3325,0,9055,5219,,,,,,,,
3326,1,9062,5219,,,,,,,,
3327,2,9066,5222,,,,,,,,
3328,3,9074,5222,,,,,,,,
3329,4,9080,5222,,,,,,,,
3330,0,9084,5223,,,,,,,,
3331,1,9088,5226,,,,,,,,
3332,2,9093,5228,,,,,,,,
3333,3,9099,5230,,,,,,,,
3334,4,9103,5232,,,,,,,,
3335,0,9107,5233,,,,,,,,
3336,1,9111,5236,,,,,,,,
3337,2,9116,5238,,,,,,,,
3338,3,9125,5238,,,,,,,,
3339,4,9130,5239,,,,,,,,
3340,0,9135,5239,,,,,,,,
3341,1,9139,5242,,,,,,,,
3342,2,9144,5244,,,,,,,,
3343,3,9151,5245,,,,,,,,
3344,4,9161,5245,,,,,,,,
3345,0,9166,5245,,,,,,,,
3346,1,9171,5247,,,,,,,,
3347,2,9177,5248,,,,,,,,
3348,3,9184,5249,,,,,,,,
3349,4,9189,5250,,,,,,,,
3350,0,9193,5251,,,,,,,,
3351,1,9198,5253,,,,,,,,
3352,2,9202,5256,,,,,,,,
3353,3,9211,5256,,,,,,,,
3354,4,9216,5257,,,,,,,,
3355,0,9220,5258,,,,,,,,
3356,1,9224,5261,,,,,,,,
3357,2,9228,5264,,,,,,,,
3358,3,9234,5266,,,,,,,,
3359,4,9246,5266,,,,,,,,
3360,0,9250,5267,,,,,,,,
3361,1,9255,5269,,,,,,,,
3362,2,9261,5270,,,,,,,,
3363,3,9267,5272,,,,,,,,
3364,4,9275,5272,,,,,,,,
3365,0,9279,5273,,,,,,,,
3366,1,9283,5276,,,,,,,,
3367,2,9288,5278,,,,,,,,
3368,3,9302,5278,,,,,,,,
3369,4,9308,5278,,,,,,,,
3370,0,9312,5279,,,,,,,,
3371,1,9316,5282,,,,,,,,
3372,2,9320,5285,,,,,,,,
3373,3,9324,5289,,,,,,,,
3374,4,9328,5291,,,,,,,,
3375,0,9332,5292,,,,,,,,
3376,1,9336,5295,,,,,,,,
3377,2,9340,5298,,,,,,,,
3378,3,9366,5298,,,,,,,,
3379,4,9370,5300,,,,,,,,
3380,0,9374,5301,,,,,,,,
3381,1,9379,5303,,,,,,,,
3382,2,9384,5305,,,,,,,,
3383,3,9390,5307,,,,,,,,
3384,4,9398,5307,,,,,,,,
3385,0,9402,5308,,,,,,,,
3386,1,9406,5311,,,,,,,,
3387,2,9411,5313,,,,,,,,
3388,3,9417,5315,,,,,,,,
3389,4,9421,5317,,,,,,,,
3390,0,9425,5318,,,,,,,,
3391,1,9429,5321,,,,,,,,
3392,2,9433,5324,,,,,,,,
3393,3,9439,5326,,,,,,,,
3394,4,9445,5326,,,,,,,,
3395,0,9449,5327,,,,,,,,
3396,1,9453,5330,,,,,,,,
3397,2,9458,5332,,,,,,,,
3398,3,9464,5334,,,,,,,,
3399,4,9472,5334,,,,,,,,
3400,0,9476,5335,,,,,,,,
3401,1,9481,5337,,,,,,,,
3402,2,9486,5339,,,,,,,,
3403,3,9490,5343,,,,,,,,
3404,4,9500,5343,,,,,,,,
3405,0,9504,5344,,,,,,,,
3406,1,9509,5346,,,,,,,,
3407,2,9515,5347,,,,,,,,
3408,3,9521,5349,,,,,,,,
3409,4,9525,5351,,,,,,,,
3410,0,9535,5351,,,,,,,,
3411,1,9544,5351,,,,,,,,
3412,2,9551,5351,,,,,,,,
3413,3,9555,5355,,,,,,,,
3414,4,9565,5355,,,,,,,,
3415,0,9573,5355,,,,,,,,
3416,1,9580,5355,,,,,,,,
3417,2,9585,5357,,,,,,,,
3418,3,9595,5357,,,,,,,,
3419,4,9599,5359,,,,,,,,
3420,0,9607,5359,,,,,,,,
3421,1,9612,5361,,,,,,,,
3422,2,9617,5363,,,,,,,,
3423,3,9621,5367,,,,,,,,
3424,4,9625,5369,,,,,,,,
3425,0,9629,5370,,,,,,,,
3426,1,9633,5373,,,,,,,,
3427,2,9637,5376,,,,,,,,
3428,3,9643,5378,,,,,,,,
3429,4,9655,5378,,,,,,,,
3430,0,9659,5379,,,,,,,,
3431,1,9663,5382,,,,,,,,
3432,2,9667,5385,,,,,,,,
3433,3,9684,5385,,,,,,,,
3434,4,9692,5385,,,,,,,,
3435,0,9698,5385,,,,,,,,
3436,1,9703,5387,,,,,,,,
3437,2,9709,5388,,,,,,,,
3438,3,9714,5391,,,,,,,,
3439,4,9723,5391,,,,,,,,
3440,0,9727,5392,,,,,,,,
3441,1,9731,5395,,,,,,,,
3442,2,9738,5395,,,,,,,,
3443,3,9743,5398,,,,,,,,
3444,4,9750,5398,,,,,,,,
3445,0,9755,5398,,,,,,,,
3446,1,9760,5400,,,,,,,,
3447,2,9765,5402,,,,,,,,
3448,3,9771,5404,,,,,,,,
3449,4,9775,5406,,,,,,,,
3450,0,9779,5407,,,,,,,,
3451,1,9789,5407,,,,,,,,
3452,2,9793,5410,,,,,,,,
3453,3,9799,5412,,,,,,,,
3454,4,9807,5412,,,,,,,,
3455,0,9811,5413,,,,,,,,
3456,1,9815,5416,,,,,,,,
3457,2,9822,5416,,,,,,,,
3458,3,9828,5418,,,,,,,,
3459,4,9832,5420,,,,,,,,
3460,0,9840,5420,,,,,,,,
3461,1,9847,5420,,,,,,,,
3462,2,9851,5423,,,,,,,,
3463,3,9858,5424,,,,,,,,
3464,4,9863,5425,,,,,,,,
3465,0,9867,5426,,,,,,,,
3466,1,9871,5429,,,,,,,,
3467,2,9875,5432,,,,,,,,
3468,3,9881,5434,,,,,,,,
3469,4,9893,5434,,,,,,,,
3470,0,9897,5435,,,,,,,,
3471,1,9902,5437,,,,,,,,
3472,2,9906,5440,,,,,,,,
3473,3,9915,5440,,,,,,,,
3474,4,9921,5440,,,,,,,,
3475,0,9925,5441,,,,,,,,
3476,1,9930,5443,,,,,,,,
3477,2,9935,5445,,,,,,,,
3478,3,9944,5445,,,,,,,,
3479,4,9948,5447,,,,,,,,
3480,0,9952,5448,,,,,,,,
3481,1,9956,5451,,,,,,,,
3482,2,9960,5454,,,,,,,,
3483,3,9966,5456,,,,,,,,
3484,4,9970,5458,,,,,,,,
3485,0,9974,5459,,,,,,,,
3486,1,9978,5462,,,,,,,,
3487,2,9983,5464,,,,,,,,
3488,3,9987,5468,,,,,,,,
3489,4,9991,5470,,,,,,,,
3490,0,9995,5471,,,,,,,,
3491,1,9999,5474,,,,,,,,
3492,2,10003,5477,,,,,,,,
3493,3,10009,5479,,,,,,,,
3494,4,10019,5479,,,,,,,,
3495,0,10025,5479,,,,,,,,
3496,1,10030,5481,,,,,,,,
3497,2,10034,5484,,,,,,,,
3498,3,10040,5486,,,,,,,,
3499,4,10051,5486,,,,,,,,
3500,0,10060,5486,,,,,,,,
3501,1,10068,5486,,,,,,,,
3502,2,10072,5489,,,,,,,,
3503,3,10076,5493,,,,,,,,
3504,4,10086,5493,,,,,,,,
3505,0,10090,5494,,,,,,,,
3506,1,3,5497,,,,,,,,
3507,2,7,5500,,,,,,,,
3508,3,13,5502,,,,,,,,
3509,4,25,5502,,,,,,,,
3510,0,29,5503,,<---,5503,,2768,,,
3511,1,33,5506,,,,,,,,
3512,2,38,5508,,,,,,,,
3513,3,56,5508,,,,,,,,
3514,4,62,5508,,,,,,,,
3515,0,66,5509,,,,,,,,
3516,1,70,5512,,,,,,,,
3517,2,74,5515,,,,,,,,
3518,3,85,5515,,,,,,,,
3519,4,93,5515,,,,,,,,
3520,0,97,5516,,,,,,,,
3521,1,102,5518,,,,,,,,
3522,2,108,5519,,,,,,,,
3523,3,114,5521,,,,,,,,
3524,4,118,5523,,,,,,,,
3525,0,122,5524,,,,,,,,
3526,1,132,5524,,,,,,,,
3527,2,139,5524,,,,,,,,
3528,3,143,5528,,,,,,,,
3529,4,147,5530,,,,,,,,
3530,0,151,5531,,,,,,,,
3531,1,155,5534,,,,,,,,
3532,2,159,5537,,,,,,,,
3533,3,163,5541,,,,,,,,
3534,4,173,5541,,,,,,,,
3535,0,177,5542,,,,,,,,
3536,1,182,5544,,,,,,,,
3537,2,188,5545,,,,,,,,
3538,3,194,5547,,,,,,,,
3539,4,198,5549,,,,,,,,
3540,0,202,5550,,,,,,,,
3541,1,206,5553,,,,,,,,
3542,2,210,5556,,,,,,,,
3543,3,214,5560,,,,,,,,
3544,4,224,5560,,,,,,,,
3545,0,228,5561,,,,,,,,
3546,1,232,5564,,,,,,,,
